Month,State,Model,Price_Per_Unit_INR,GNP_INR,Import_Duties_INR,Units_Sold
2019-10-21,Tripura,Gaming G15,76790.29,637185123527.8,3274.08,137
2019-10-22,Mizoram,Gaming G15,80904.51,1617943765309.97,2227.84,140
2019-10-23,Kerala,Gaming G15,116829.18,169606199000.61,9037.15,93
2019-10-24,Gujarat,Gaming G15,114629.27,492266897827.91,7229.16,91
2019-10-25,Telangana,Gaming G15,97373.84,1077555679616.15,5756.72,109
2019-10-26,Jharkhand,Gaming G15,83108.84,872817708937.27,9689.24,111
2019-10-27,Tamil Nadu,Gaming G15,81575.01,312587688003.2,8646.32,118
2019-10-28,Manipur,Gaming G15,86525.88,179268873730.95,2603.09,119
2019-10-29,West Bengal,Gaming G15,115892.53,1261225158749.43,5573.18,112
2019-10-30,Maharashtra,Gaming G15,98466.06,695614439241.72,5374.71,110
2019-10-31,Telangana,Gaming G15,111181.88,130327287497.17,8598.58,86
2019-11-01,Delhi,Gaming G15,97803.95,918699797489.02,2341.79,120
2019-11-02,Uttarakhand,Gaming G15,102425.13,682857520666.15,5066.08,96
2019-11-03,Odisha,Gaming G15,102454.62,1195553964852.0,6728.86,121
2019-11-04,Meghalaya,Gaming G15,76410.2,1866646524235.68,9507.29,150
2019-11-05,Telangana,Gaming G15,95037.08,684946038564.61,9093.38,100
2019-11-06,Kerala,Gaming G15,113882.21,1994559384740.32,5804.63,130
2019-11-07,Assam,Gaming G15,97009.44,263485209905.18,6460.49,115
2019-11-08,Himachal Pradesh,Gaming G15,94590.09,267728510460.81,8671.61,87
2019-11-09,Manipur,Gaming G15,98694.55,1454623878408.56,7699.49,151
2019-11-10,Bihar,Gaming G15,92134.52,1522400439386.12,8914.02,138
2019-11-11,Nagaland,Gaming G15,98193.0,903455271145.08,9063.38,88
2019-11-12,Telangana,Gaming G15,81090.52,643490433573.76,8493.27,121
2019-11-13,Telangana,Gaming G15,118557.61,1608603937547.26,1084.4,105
2019-11-14,Andhra Pradesh,Gaming G15,76535.85,1916853994948.5,3798.4,148
2019-11-15,Rajasthan,Gaming G15,96744.33,1980813597272.36,4631.65,114
2019-11-16,Goa,Gaming G15,84449.66,1305462752353.6,7101.24,123
2019-11-17,Chhattisgarh,Gaming G15,77626.01,1506217990705.85,3761.75,127
2019-11-18,Jharkhand,Gaming G15,104326.74,1662268530593.59,3912.02,143
2019-11-19,Karnataka,Gaming G15,119333.16,1617852653743.14,4601.83,109
2019-11-20,Himachal Pradesh,Gaming G15,108732.22,1987445375351.46,9598.0,117
2019-11-21,Delhi,Gaming G15,86430.93,1639820519263.71,4934.42,121
2019-11-22,Telangana,Gaming G15,97202.51,1358887615650.5,2266.05,117
2019-11-23,Telangana,Gaming G15,77240.17,814810285367.28,1057.2,135
2019-11-24,Chhattisgarh,Gaming G15,98925.16,1236174552381.05,3129.51,118
2019-11-25,Andhra Pradesh,Gaming G15,79475.84,1772682955932.4,9449.3,128
2019-11-26,Assam,Gaming G15,110757.34,680412119526.93,9594.93,106
2019-11-27,Kerala,Gaming G15,77551.79,158239854448.1,5761.01,135
2019-11-28,Karnataka,Gaming G15,75421.24,721646194847.58,6817.27,127
2019-11-29,Arunachal Pradesh,Gaming G15,113770.07,1924437112044.36,8163.26,108
2019-11-30,Uttar Pradesh,Gaming G15,117414.4,1608728385340.08,1502.99,116
2019-12-01,Bihar,Gaming G15,78894.93,455565773340.76,4368.77,120
2019-12-02,Andhra Pradesh,Gaming G15,87551.25,122801854223.22,6780.23,113
2019-12-03,Goa,Gaming G15,108376.38,1371326888283.72,9084.28,136
2019-12-04,Tripura,Gaming G15,99284.41,1200116575295.73,7541.47,124
2019-12-05,Tripura,Gaming G15,117715.66,257665763758.38,4150.55,97
2019-12-06,Jharkhand,Gaming G15,92513.1,1935393210227.7,9189.84,118
2019-12-07,Maharashtra,Gaming G15,75149.53,1273807087736.46,6981.58,132
2019-12-08,Chhattisgarh,Gaming G15,75888.55,1337889863786.44,8472.12,120
2019-12-09,Uttarakhand,Gaming G15,100418.45,1721835810290.05,4469.57,109
2019-12-10,Tamil Nadu,Gaming G15,108844.74,740420210421.67,1019.43,105
2019-12-11,Uttar Pradesh,Gaming G15,110577.77,1160680671248.36,2495.52,115
2019-12-12,Delhi,Gaming G15,116018.27,1194757821414.34,9344.6,113
2019-12-13,Tamil Nadu,Gaming G15,85308.35,1937975558922.28,1298.12,155
2019-12-14,Himachal Pradesh,Gaming G15,108228.27,349824349115.64,6364.35,102
2019-12-15,Goa,Gaming G15,112219.41,1541934836867.92,4682.15,113
2019-12-16,Karnataka,Gaming G15,112632.39,1192787296223.62,4866.21,117
2019-12-17,Delhi,Gaming G15,93519.46,1706220160734.65,4607.37,129
2019-12-18,Gujarat,Gaming G15,103169.24,1680708286108.16,1606.83,122
2019-12-19,Bihar,Gaming G15,99820.44,122857573121.77,2100.97,112
2019-12-20,Mizoram,Gaming G15,101886.87,587263880136.4,1566.45,97
2019-12-21,Rajasthan,Gaming G15,87691.41,443552951513.37,1485.17,102
2019-12-22,Uttar Pradesh,Gaming G15,105745.55,977250230838.73,1770.5,134
2019-12-23,Gujarat,Gaming G15,106950.78,1820046177712.29,7269.55,121
2019-12-24,Jharkhand,Gaming G15,83817.68,109511507684.9,2027.85,114
2019-12-25,Meghalaya,Gaming G15,94963.46,1027564753938.28,3353.44,130
2019-12-26,Chhattisgarh,Gaming G15,93994.75,1781107526907.28,6912.54,119
2019-12-27,Delhi,Gaming G15,108702.78,1859803628451.02,2010.39,106
2019-12-28,Arunachal Pradesh,Gaming G15,104992.64,1348867346278.15,9192.31,104
2019-12-29,Telangana,Gaming G15,96428.81,1676529365526.11,5297.36,133
2019-12-30,Rajasthan,Gaming G15,104363.91,715729568951.38,9667.52,117
2019-12-31,Andhra Pradesh,Gaming G15,86828.77,643322992785.27,2732.6,116
2020-01-01,Karnataka,Gaming G15,85455.65,193327329520.73,1275.62,133
2020-01-02,Maharashtra,Gaming G15,85796.38,1056084983826.9,6312.53,123
2020-01-03,Mizoram,Gaming G15,76327.4,966080823787.07,3958.65,141
2020-01-04,Uttar Pradesh,Gaming G15,106098.43,806639432304.81,6151.51,119
2020-01-05,Manipur,Gaming G15,119363.16,315334788427.06,5262.85,100
2020-01-06,Jharkhand,Gaming G15,88906.45,538450001766.07,5114.41,111
2020-01-07,Punjab,Gaming G15,116842.5,486983670065.36,8660.6,83
2020-01-08,Punjab,Gaming G15,102294.42,1893539964251.27,2726.51,127
2020-01-09,Punjab,Gaming G15,85122.04,1936274640925.32,5496.71,146
2020-01-10,Karnataka,Gaming G15,75533.91,106501049232.12,4744.04,128
2020-01-11,Tamil Nadu,Gaming G15,107567.91,424041011726.13,7063.92,83
2020-01-12,Maharashtra,Gaming G15,106345.84,1788683520451.16,1451.19,153
2020-01-13,Madhya Pradesh,Gaming G15,85316.4,172846160863.77,5764.78,107
2020-01-14,Mizoram,Gaming G15,89971.73,1892557873921.5,5306.87,144
2020-01-15,Himachal Pradesh,Gaming G15,115412.1,822122843324.29,9762.23,105
2020-01-16,Mizoram,Gaming G15,82075.5,1123502948883.66,7802.4,142
2020-01-17,Rajasthan,Gaming G15,112594.97,1551257280205.82,2394.81,120
2020-01-18,Karnataka,Gaming G15,82615.05,563419672879.4,5582.93,117
2020-01-19,Uttar Pradesh,Gaming G15,96677.72,291280614877.93,8053.63,104
2020-01-20,Nagaland,Gaming G15,97453.44,1638901579567.06,5721.12,133
2020-01-21,Meghalaya,Gaming G15,96244.03,1970790184387.8,4210.31,128
2020-01-22,Tripura,Gaming G15,87956.83,1351678235973.39,4389.9,143
2020-01-23,Rajasthan,Gaming G15,86401.41,1667926189857.92,4303.04,143
2020-01-24,Bihar,Gaming G15,107991.96,1888493545810.9,1179.59,117
2020-01-25,Goa,Gaming G15,87405.46,534301584798.56,7575.37,121
2020-01-26,Sikkim,Gaming G15,102446.19,765771312803.6,6497.95,119
2020-01-27,Delhi,Gaming G15,113098.79,516149539760.43,3418.1,99
2020-01-28,Himachal Pradesh,Gaming G15,112666.55,217389166760.77,6670.21,97
2020-01-29,Himachal Pradesh,Gaming G15,82521.81,1491324014899.6,3778.56,139
2020-01-30,Bihar,Gaming G15,104463.19,376749446896.7,3190.43,112
2020-01-31,Punjab,Gaming G15,102102.56,276147854119.61,7670.38,86
2020-02-01,Telangana,Gaming G15,87689.3,779506254186.04,8281.99,94
2020-02-02,Telangana,Gaming G15,92615.43,215056616994.26,6631.38,80
2020-02-03,Madhya Pradesh,Gaming G15,87830.09,441160802882.47,8057.32,83
2020-02-04,Meghalaya,Gaming G15,99167.93,232888294325.62,4291.3,81
2020-02-05,Karnataka,Gaming G15,111163.23,1766827832935.12,1646.23,95
2020-02-06,Sikkim,Gaming G15,114487.65,1581495340908.41,6443.97,88
2020-02-07,Jharkhand,Gaming G15,107527.06,1733078134633.62,3303.79,86
2020-02-08,Rajasthan,Gaming G15,96755.27,1749829043379.63,7997.31,94
2020-02-09,Madhya Pradesh,Gaming G15,118114.29,1894567205903.53,4222.97,94
2020-02-10,Goa,Gaming G15,100374.56,454643674607.6,7036.06,78
2020-02-11,Gujarat,Gaming G15,96534.6,1810017221712.31,5975.8,103
2020-02-12,Goa,Gaming G15,113554.81,1097573914127.5,8357.36,76
2020-02-13,Nagaland,Gaming G15,83308.05,415838947528.58,8490.75,98
2020-02-14,Kerala,Gaming G15,82104.53,1345969415876.18,1614.68,113
2020-02-15,Haryana,Gaming G15,110214.41,721300992187.96,3656.04,74
2020-02-16,Himachal Pradesh,Gaming G15,114175.69,188292007095.99,8837.91,58
2020-02-17,Madhya Pradesh,Gaming G15,78274.87,249431172360.23,4635.91,94
2020-02-18,Andhra Pradesh,Gaming G15,109383.87,905060369500.75,5633.82,90
2020-02-19,Jharkhand,Gaming G15,94100.78,1670318741264.62,2650.09,107
2020-02-20,Gujarat,Gaming G15,106667.71,690952761183.48,5974.18,82
2020-02-21,Meghalaya,Gaming G15,81073.62,1555639140158.32,3381.53,117
2020-02-22,West Bengal,Gaming G15,118785.57,205913529412.18,8463.1,68
2020-02-23,West Bengal,Gaming G15,114657.61,848091752441.05,2802.2,89
2020-02-24,Kerala,Gaming G15,93268.76,342136481665.41,4238.7,96
2020-02-25,Kerala,Gaming G15,115201.15,1740741837163.78,1855.67,100
2020-02-26,Gujarat,Gaming G15,115271.66,1939082592994.37,6291.84,97
2020-02-27,Meghalaya,Gaming G15,95756.39,718669851797.57,9477.75,81
2020-02-28,Sikkim,Gaming G15,117609.85,1978839055488.81,2558.4,96
2020-02-29,Tripura,Gaming G15,118958.57,1529384364439.69,1177.63,84
2020-03-01,Jharkhand,Gaming G15,84774.57,102344408911.58,4802.17,91
2020-03-02,Andhra Pradesh,Gaming G15,78000.0,1022016373990.73,7735.74,110
2020-03-03,Punjab,Gaming G15,89901.74,1684791210409.1,9775.91,108
2020-03-04,Tripura,Gaming G15,96997.59,1114363224315.23,1461.51,95
2020-03-05,Manipur,Gaming G15,79170.44,1144925473344.89,8073.66,104
2020-03-06,Sikkim,Gaming G15,81329.68,950629283648.92,4318.07,109
2020-03-07,Karnataka,Gaming G15,118726.46,850573852042.05,2383.58,88
2020-03-08,Tripura,Gaming G15,108178.53,152053839892.52,2730.75,81
2020-03-09,Sikkim,Gaming G15,114372.21,1281292816228.03,9314.95,77
2020-03-10,Sikkim,Gaming G15,118701.96,1556780039259.8,8284.22,80
2020-03-11,Sikkim,Gaming G15,92016.5,1601337901897.97,3805.56,109
2020-03-12,Goa,Gaming G15,105953.88,1286808665705.15,9461.71,83
2020-03-13,Karnataka,Gaming G15,83280.99,748426774320.44,1947.28,98
2020-03-14,Tripura,Gaming G15,99825.02,142958370115.61,3902.83,71
2020-03-15,West Bengal,Gaming G15,84444.53,1801981139788.54,6876.29,119
2020-03-16,Andhra Pradesh,Gaming G15,82219.39,915187814917.07,9994.77,89
2020-03-17,Goa,Gaming G15,79429.96,1242233352461.75,5190.78,117
2020-03-18,Manipur,Gaming G15,101088.15,469656542843.94,8296.43,90
2020-03-19,Andhra Pradesh,Gaming G15,117743.3,369715864059.2,9242.79,70
2020-03-20,Telangana,Gaming G15,80499.98,264953654335.04,1086.66,110
2020-03-21,Assam,Gaming G15,97604.15,1617653889914.94,3600.47,106
2020-03-22,West Bengal,Gaming G15,105918.07,1328275355217.7,1903.24,92
2020-03-23,Karnataka,Gaming G15,97313.78,1280202592003.45,7984.54,101
2020-03-24,Goa,Gaming G15,116029.92,1846855720605.9,6103.45,112
2020-03-25,Delhi,Gaming G15,82483.3,401553254517.09,1860.04,87
2020-03-26,Manipur,Gaming G15,76087.35,423511768442.05,4786.52,97
2020-03-27,Uttar Pradesh,Gaming G15,92240.32,459991384115.25,5625.72,89
2020-03-28,Gujarat,Gaming G15,99997.0,904401917504.05,7279.76,92
2020-03-29,Gujarat,Gaming G15,86452.82,1761021296522.68,8015.36,99
2020-03-30,Goa,Gaming G15,82579.51,1774800839514.46,1790.85,113
2020-03-31,Chhattisgarh,Gaming G15,111217.7,1222116699420.12,5388.81,82
2020-04-01,Haryana,Gaming G15,83485.88,1350471505940.56,2450.11,107
2020-04-02,Himachal Pradesh,Gaming G15,94920.7,1805748452868.14,7779.3,106
2020-04-03,Meghalaya,Gaming G15,117951.65,1286016015381.02,6919.02,84
2020-04-04,Bihar,Gaming G15,102571.72,536619387887.11,7507.01,80
2020-04-05,Karnataka,Gaming G15,97397.56,1439336729829.93,1674.95,103
2020-04-06,Manipur,Gaming G15,91211.26,1562792470816.41,5592.92,92
2020-04-07,Arunachal Pradesh,Gaming G15,98417.35,1307154784108.17,8565.23,99
2020-04-08,Goa,Gaming G15,108043.82,619781980540.42,7420.07,78
2020-04-09,Mizoram,Gaming G15,112013.73,859843914227.73,8755.73,70
2020-04-10,Bihar,Gaming G15,104243.15,994125574528.81,2854.94,96
2020-04-11,Kerala,Gaming G15,110564.27,376066994493.32,3582.11,63
2020-04-12,Delhi,Gaming G15,78978.8,959224183473.97,4971.51,88
2020-04-13,Kerala,Gaming G15,75646.85,406275104325.48,5709.31,89
2020-04-14,Delhi,Gaming G15,108048.5,1048958313738.43,3269.47,93
2020-04-15,Delhi,Gaming G15,86776.68,196540441250.29,4431.14,94
2020-04-16,Madhya Pradesh,Gaming G15,114495.52,1902209834726.29,7183.38,99
2020-04-17,Gujarat,Gaming G15,99113.28,568055242112.73,6808.43,85
2020-04-18,Nagaland,Gaming G15,96533.44,987327188729.46,1994.26,97
2020-04-19,Punjab,Gaming G15,109776.84,162229135411.48,9871.32,72
2020-04-20,Karnataka,Gaming G15,108349.32,466170892179.43,6064.71,81
2020-04-21,Jharkhand,Gaming G15,106692.44,1417165484483.8,5352.06,92
2020-04-22,Tamil Nadu,Gaming G15,106045.54,312421145963.9,9705.22,66
2020-04-23,Telangana,Gaming G15,98192.82,1293483405831.81,2262.96,87
2020-04-24,Arunachal Pradesh,Gaming G15,116691.4,103930893725.25,5893.06,62
2020-04-25,West Bengal,Gaming G15,115078.86,983517719011.76,8245.7,74
2020-04-26,Goa,Gaming G15,89823.22,1470552917374.25,4590.13,101
2020-04-27,Karnataka,Gaming G15,111211.25,1859956439536.09,7626.74,94
2020-04-28,West Bengal,Gaming G15,115099.88,1036388734575.59,9092.47,77
2020-04-29,Bihar,Gaming G15,102821.47,1697011692503.39,3354.88,98
2020-04-30,Rajasthan,Gaming G15,100001.06,1624923573971.15,3173.14,97
2020-05-01,Goa,Gaming G15,105234.9,661964476428.27,4246.17,85
2020-05-02,Meghalaya,Gaming G15,82337.73,1761993885432.19,4765.97,121
2020-05-03,Tamil Nadu,Gaming G15,78930.47,1316537661637.59,1999.4,111
2020-05-04,Haryana,Gaming G15,111906.76,297950831364.08,3081.6,78
2020-05-05,Chhattisgarh,Gaming G15,100799.68,1884314313532.17,8859.05,91
2020-05-06,Bihar,Gaming G15,80512.57,435685808914.33,6099.32,80
2020-05-07,Sikkim,Gaming G15,93734.31,993685799862.96,3410.38,98
2020-05-08,Mizoram,Gaming G15,88420.55,986094232535.69,9492.35,83
2020-05-09,Uttarakhand,Gaming G15,114396.51,1287949583967.72,7968.8,74
2020-05-10,Arunachal Pradesh,Gaming G15,97824.91,1363417854789.11,4261.87,97
2020-05-11,Mizoram,Gaming G15,100988.06,542524876313.6,7888.99,75
2020-05-12,Goa,Gaming G15,85588.07,769640728183.51,6364.47,92
2020-05-13,Uttarakhand,Gaming G15,110957.86,374721388798.43,7154.37,67
2020-05-14,Assam,Gaming G15,116854.56,339429894694.15,3893.04,63
2020-05-15,Tripura,Gaming G15,110662.25,1667627974963.14,2885.46,100
2020-05-16,Haryana,Gaming G15,97178.66,1526370546621.46,3282.23,94
2020-05-17,Mizoram,Gaming G15,112579.0,941098624594.8,1753.61,78
2020-05-18,Tamil Nadu,Gaming G15,83458.15,282227639301.56,5239.34,88
2020-05-19,Karnataka,Gaming G15,80103.61,954851312402.91,4656.1,107
2020-05-20,Odisha,Gaming G15,94719.86,659465818115.12,1022.86,88
2020-05-21,Jharkhand,Gaming G15,83169.05,1578046518812.27,8707.3,110
2020-05-22,Delhi,Gaming G15,86662.23,283614735442.49,7136.82,92
2020-05-23,Rajasthan,Gaming G15,101330.25,957600252115.61,5020.67,87
2020-05-24,Kerala,Gaming G15,93175.64,1223635382896.82,9703.19,88
2020-05-25,Mizoram,Gaming G15,113964.52,1972877981104.8,9464.87,91
2020-05-26,Bihar,Gaming G15,85152.56,270255449264.94,1855.87,84
2020-05-27,Uttar Pradesh,Gaming G15,119855.58,316524897117.24,6536.25,68
2020-05-28,Sikkim,Gaming G15,91172.7,1977293404411.35,8353.2,107
2020-05-29,Delhi,Gaming G15,98193.13,870687793479.52,2556.57,99
2020-05-30,Meghalaya,Gaming G15,80954.94,1513057183676.48,2151.66,93
2020-05-31,Kerala,Gaming G15,101068.46,1588603226732.8,3338.0,100
2020-06-01,Odisha,Gaming G15,118257.82,697662877504.54,3517.04,78
2020-06-02,Uttarakhand,Gaming G15,108722.9,507170393188.28,9684.86,78
2020-06-03,Arunachal Pradesh,Gaming G15,85982.46,624573280100.17,8024.3,82
2020-06-04,West Bengal,Gaming G15,94917.53,1552347507572.48,1537.64,110
2020-06-05,Mizoram,Gaming G15,94144.5,1696910956948.07,8078.33,103
2020-06-06,Sikkim,Gaming G15,79407.65,1429059380625.46,2526.76,116
2020-06-07,Assam,Gaming G15,114863.26,938332382446.88,4215.18,74
2020-06-08,Uttarakhand,Gaming G15,92165.52,598870567841.19,3866.68,93
2020-06-09,Telangana,Gaming G15,97241.68,907973180738.84,3451.43,82
2020-06-10,Goa,Gaming G15,88106.15,1837600577295.57,3778.82,120
2020-06-11,Telangana,Gaming G15,81857.8,1740071529338.29,7787.81,114
2020-06-12,Tripura,Gaming G15,115594.98,714414794096.78,3398.99,90
2020-06-13,Chhattisgarh,Gaming G15,76682.89,723087550533.72,8206.52,89
2020-06-14,Arunachal Pradesh,Gaming G15,92994.58,1581950694579.97,1819.15,104
2020-06-15,Odisha,Gaming G15,107881.29,910490699910.59,6356.53,83
2020-06-16,Delhi,Gaming G15,88898.61,1188173336139.86,8767.01,115
2020-06-17,Bihar,Gaming G15,95071.29,902403706690.78,1713.67,96
2020-06-18,Arunachal Pradesh,Gaming G15,100401.48,560443757689.09,6713.99,90
2020-06-19,Meghalaya,Gaming G15,119778.67,458822160825.88,5604.55,81
2020-06-20,Maharashtra,Gaming G15,109123.56,365129266924.09,3987.47,72
2020-06-21,Himachal Pradesh,Gaming G15,118520.19,121703282844.38,1906.07,75
2020-06-22,West Bengal,Gaming G15,106191.55,633171267737.29,7088.37,87
2015-01-01,Uttarakhand,Precision 5570,186702.54,485127351162.17,5114.72,60
2015-01-02,Rajasthan,Precision 5570,190427.79,1260060607180.19,5844.42,71
2015-01-03,Goa,Precision 5570,181279.59,1553870085934.1,7748.32,82
2015-01-04,Odisha,Precision 5570,171773.75,1425016402568.82,3414.71,86
2015-01-05,Tamil Nadu,Precision 5570,183814.95,188493783795.56,6462.69,49
2015-01-06,Goa,Precision 5570,151800.32,962209324455.5,9675.27,76
2015-01-07,Tripura,Precision 5570,220335.0,450499817499.42,6921.71,50
2015-01-08,Assam,Precision 5570,218395.92,1977470192568.81,1702.99,87
2015-01-09,Arunachal Pradesh,Precision 5570,195021.81,1997894730076.86,3612.34,85
2015-01-10,Meghalaya,Precision 5570,182291.56,196707231543.44,5672.14,69
2015-01-11,Himachal Pradesh,Precision 5570,193409.35,1368675844028.79,1654.04,86
2015-01-12,Andhra Pradesh,Precision 5570,243652.08,1644823386901.62,7089.13,72
2015-01-13,Tamil Nadu,Precision 5570,210356.48,717081751025.61,6887.91,69
2015-01-14,Uttarakhand,Precision 5570,223135.73,1417909228866.27,8886.91,69
2015-01-15,Maharashtra,Precision 5570,172951.67,456570216149.45,5499.94,74
2015-01-16,Jharkhand,Precision 5570,159475.8,343122391218.36,7229.25,69
2015-01-17,Mizoram,Precision 5570,158318.49,1858073451891.29,2638.16,98
2015-01-18,Karnataka,Precision 5570,197201.89,1320817876516.16,1025.83,79
2015-01-19,Uttarakhand,Precision 5570,221668.63,1652199756422.71,2550.29,85
2015-01-20,Arunachal Pradesh,Precision 5570,227412.04,1112155029637.59,1559.93,62
2015-01-21,Uttar Pradesh,Precision 5570,222040.98,393978178053.01,4849.46,69
2015-01-22,Kerala,Precision 5570,241276.25,815644851442.49,5214.73,54
2015-01-23,Rajasthan,Precision 5570,155200.24,1775148210604.26,6800.25,90
2015-01-24,Rajasthan,Precision 5570,235533.95,129652497435.23,2266.95,59
2015-01-25,Kerala,Precision 5570,216067.66,493637500885.72,2932.44,75
2015-01-26,Arunachal Pradesh,Precision 5570,167552.01,581244536340.86,8184.94,71
2015-01-27,Andhra Pradesh,Precision 5570,218238.07,599691973256.41,6188.7,55
2015-01-28,Delhi,Precision 5570,201175.96,287314720277.66,1264.27,63
2015-01-29,Delhi,Precision 5570,185904.12,1711617417593.98,8635.64,74
2015-01-30,Himachal Pradesh,Precision 5570,174795.82,403076448008.19,6668.25,74
2015-01-31,Manipur,Precision 5570,196415.44,1676381333036.82,2679.75,84
2015-02-01,Mizoram,Precision 5570,173913.26,774617377564.08,3268.59,57
2015-02-02,Bihar,Precision 5570,158284.71,968904374130.43,5981.93,63
2015-02-03,Goa,Precision 5570,234612.01,979416595249.43,6047.21,54
2015-02-04,Bihar,Precision 5570,209283.7,1454982762218.56,8246.7,62
2015-02-05,Kerala,Precision 5570,186366.97,1489469684769.33,4227.24,74
2015-02-06,Tamil Nadu,Precision 5570,194668.0,1317307253270.35,5943.73,63
2015-02-07,Haryana,Precision 5570,236482.74,1570160118747.22,6242.84,63
2015-02-08,Tripura,Precision 5570,181984.35,115776040159.66,6028.09,54
2015-02-09,Maharashtra,Precision 5570,188017.3,1059139819278.3,1656.15,57
2015-02-10,Karnataka,Precision 5570,226608.04,1095648153637.27,4701.28,50
2015-02-11,Delhi,Precision 5570,170052.26,554745697692.61,4049.96,58
2015-02-12,Bihar,Precision 5570,215926.26,1157104725387.54,9935.0,47
2015-02-13,Manipur,Precision 5570,193432.38,987599002456.36,5191.2,51
2015-02-14,Bihar,Precision 5570,200015.86,997013386529.15,4917.05,52
2015-02-15,Meghalaya,Precision 5570,228688.02,325056008946.8,5353.19,43
2015-02-16,Punjab,Precision 5570,249313.24,926998822771.09,9273.54,40
2015-02-17,West Bengal,Precision 5570,233151.19,1556218384248.52,6503.08,52
2015-02-18,Haryana,Precision 5570,166054.4,878980983318.08,4502.29,68
2015-02-19,Telangana,Precision 5570,172455.18,1026247004738.97,9213.2,53
2015-02-20,Goa,Precision 5570,190993.05,1938288782239.72,9368.59,69
2015-02-21,Haryana,Precision 5570,221922.65,1756390140073.73,3378.81,66
2015-02-22,Uttar Pradesh,Precision 5570,200937.12,1864530298968.25,4540.56,68
2015-02-23,Tripura,Precision 5570,240180.07,247585446374.63,9698.13,34
2015-02-24,Nagaland,Precision 5570,154867.55,1275303285594.78,5869.44,74
2015-02-25,Delhi,Precision 5570,175851.7,524482561741.17,4885.71,54
2015-02-26,Uttar Pradesh,Precision 5570,171927.16,868062940603.46,2758.64,75
2015-02-27,Telangana,Precision 5570,224417.09,1391525327223.0,4459.95,63
2015-02-28,Assam,Precision 5570,196477.15,1199938307828.34,6681.11,56
2015-03-01,Uttar Pradesh,Precision 5570,151501.3,1060891397960.34,1348.31,73
2015-03-02,Mizoram,Precision 5570,227343.68,1647452029295.46,1749.76,62
2015-03-03,Telangana,Precision 5570,186180.32,1396937395840.57,1048.39,70
2015-03-04,Goa,Precision 5570,176046.04,1659985702167.92,2970.35,75
2015-03-05,Tamil Nadu,Precision 5570,168271.77,1870671268511.72,2646.94,81
2015-03-06,Odisha,Precision 5570,244601.22,1452744523719.26,8657.27,56
2015-03-07,West Bengal,Precision 5570,244203.8,851251287518.85,2667.14,43
2015-03-08,Andhra Pradesh,Precision 5570,157655.29,504278863942.33,6950.63,62
2015-03-09,Gujarat,Precision 5570,173276.74,614739109736.41,2065.23,56
2015-03-10,Bihar,Precision 5570,214611.93,853597142592.55,6342.04,41
2015-03-11,Tamil Nadu,Precision 5570,217042.47,1506173097163.66,4920.58,72
2015-03-12,Odisha,Precision 5570,191767.17,176293878708.22,4678.01,42
2015-03-13,Maharashtra,Precision 5570,206850.99,1647134802647.74,8709.06,69
2015-03-14,Andhra Pradesh,Precision 5570,220263.06,1540456370003.6,2509.48,66
2015-03-15,Uttarakhand,Precision 5570,245050.92,1048891640856.08,6356.96,47
2015-03-16,Telangana,Precision 5570,222510.94,859366970852.13,8396.78,37
2015-03-17,Delhi,Precision 5570,161027.06,314124399088.31,7425.07,49
2015-03-18,Rajasthan,Precision 5570,221784.66,650432994238.82,9850.11,39
2015-03-19,Tamil Nadu,Precision 5570,156772.63,308293339375.91,1018.95,66
2015-03-20,Haryana,Precision 5570,200250.72,1655880579008.42,8959.23,62
2015-03-21,Meghalaya,Precision 5570,202689.52,1067741939810.44,6521.06,48
2015-03-22,Tamil Nadu,Precision 5570,227826.47,568894881863.87,1022.36,48
2015-03-23,Bihar,Precision 5570,151155.86,134369762189.84,5189.44,50
2015-03-24,Nagaland,Precision 5570,237475.21,1095449840478.21,7906.94,53
2015-03-25,West Bengal,Precision 5570,216388.47,1528965482738.45,2642.92,62
2015-03-26,Meghalaya,Precision 5570,153119.08,1556338192689.97,7106.29,66
2015-03-27,Jharkhand,Precision 5570,166003.03,507409787980.51,2257.02,62
2015-03-28,Tamil Nadu,Precision 5570,153951.75,1990617822239.31,8231.07,62
2015-03-29,Sikkim,Precision 5570,226593.96,1180681840888.47,6116.17,67
2015-03-30,Bihar,Precision 5570,167090.51,730813369744.19,1304.98,62
2015-03-31,Tripura,Precision 5570,154560.0,846334719435.81,1817.88,77
2015-04-01,Manipur,Precision 5570,163798.77,336430013551.99,8774.79,44
2015-04-02,Rajasthan,Precision 5570,205955.7,1037376111858.17,1297.01,55
2015-04-03,Maharashtra,Precision 5570,199548.65,1531261331833.85,3686.88,70
2015-04-04,Sikkim,Precision 5570,174625.74,877879185232.76,6102.21,63
2015-04-05,Odisha,Precision 5570,244293.53,1747020049282.36,2920.96,72
2015-04-06,Kerala,Precision 5570,235480.89,1005829518238.18,3018.09,49
2015-04-07,Rajasthan,Precision 5570,181446.09,1811158666359.46,7984.31,62
2015-04-08,Goa,Precision 5570,197457.19,1436087153489.43,3618.95,68
2015-04-09,West Bengal,Precision 5570,201682.32,204518433019.78,1347.25,46
2015-04-10,Kerala,Precision 5570,225617.58,227333182943.27,7490.1,35
2015-04-11,Kerala,Precision 5570,192794.66,1620202161424.77,9589.29,62
2015-04-12,Uttarakhand,Precision 5570,204647.08,777965053668.11,8487.41,39
